date,category,contracts
2025-03-19,Basketball (college),647
2025-03-19,Basketball (pro),589
2025-03-19,Combat sports,0
2025-03-19,Companies,0
2025-03-19,Crypto,0
2025-03-19,Football,0
2025-03-19,Golf,0
2025-03-19,Hockey,23
2025-03-19,Motorsport,0
2025-03-19,Other,37
2025-03-19,Parlays,0
2025-03-19,Politics,0
2025-03-19,Rugby,0
2025-03-19,Soccer,57
2025-03-19,Tennis,0
2025-03-20,Baseball,0
2025-03-20,Basketball (college),1475
2025-03-20,Basketball (pro),513
2025-03-20,Combat sports,0
2025-03-20,Companies,0
2025-03-20,Crypto,0
2025-03-20,Football,0
2025-03-20,Golf,0
2025-03-20,Hockey,21
2025-03-20,Motorsport,0
2025-03-20,Other,27
2025-03-20,Parlays,0
2025-03-20,Politics,0
2025-03-20,Rugby,0
2025-03-20,Soccer,122
2025-03-20,Tennis,0
2025-03-21,Baseball,0
2025-03-21,Basketball (college),1672
2025-03-21,Basketball (pro),682
2025-03-21,Combat sports,0
2025-03-21,Companies,0
2025-03-21,Crypto,0
2025-03-21,Football,0
2025-03-21,Golf,0
2025-03-21,Hockey,27
2025-03-21,Motorsport,0
2025-03-21,Other,22
2025-03-21,Parlays,0
2025-03-21,Politics,0
2025-03-21,Rugby,0
2025-03-21,Soccer,66
2025-03-21,Tennis,0
2025-03-24,Baseball,0
2025-03-24,Basketball (college),1805
2025-03-24,Basketball (pro),760
2025-03-24,Combat sports,0
2025-03-24,Companies,0
2025-03-24,Crypto,0
2025-03-24,Football,0
2025-03-24,Golf,0
2025-03-24,Hockey,31
2025-03-24,Motorsport,0
2025-03-24,Other,32
2025-03-24,Parlays,0
2025-03-24,Politics,0
2025-03-24,Rugby,0
2025-03-24,Soccer,49
2025-03-24,Tennis,0
2025-03-25,Baseball,0
2025-03-25,Basketball (college),1110
2025-03-25,Basketball (pro),827
2025-03-25,Combat sports,0
2025-03-25,Companies,0
2025-03-25,Crypto,0
2025-03-25,Football,0
2025-03-25,Golf,0
2025-03-25,Hockey,70
2025-03-25,Motorsport,0
2025-03-25,Other,152
2025-03-25,Parlays,0
2025-03-25,Politics,0
2025-03-25,Rugby,0
2025-03-25,Soccer,39
2025-03-25,Tennis,0
2025-03-26,Baseball,0
2025-03-26,Basketball (college),660
2025-03-26,Basketball (pro),922
2025-03-26,Combat sports,0
2025-03-26,Companies,0
2025-03-26,Crypto,0
2025-03-26,Football,0
2025-03-26,Golf,0
2025-03-26,Hockey,20
2025-03-26,Motorsport,0
2025-03-26,Other,29
2025-03-26,Parlays,0
2025-03-26,Politics,0
2025-03-26,Rugby,0
2025-03-26,Soccer,34
2025-03-26,Tennis,0
2025-03-27,Baseball,0
2025-03-27,Basketball (college),1288
2025-03-27,Basketball (pro),599
2025-03-27,Combat sports,0
2025-03-27,Companies,0
2025-03-27,Crypto,0
2025-03-27,Football,0
2025-03-27,Golf,0
2025-03-27,Hockey,10
2025-03-27,Motorsport,0
2025-03-27,Other,16
2025-03-27,Parlays,0
2025-03-27,Politics,0
2025-03-27,Rugby,0
2025-03-27,Soccer,76
2025-03-27,Tennis,0
2025-03-28,Baseball,0
2025-03-28,Basketball (college),2488
2025-03-28,Basketball (pro),765
2025-03-28,Combat sports,0
2025-03-28,Companies,0
2025-03-28,Crypto,0
2025-03-28,Football,0
2025-03-28,Golf,0
2025-03-28,Hockey,25
2025-03-28,Motorsport,0
2025-03-28,Other,18
2025-03-28,Parlays,0
2025-03-28,Politics,0
2025-03-28,Rugby,0
2025-03-28,Soccer,70
2025-03-28,Tennis,0
2025-03-31,Baseball,0
2025-03-31,Basketball (college),1775
2025-03-31,Basketball (pro),1388
2025-03-31,Combat sports,0
2025-03-31,Companies,0
2025-03-31,Crypto,0
2025-03-31,Football,0
2025-03-31,Golf,0
2025-03-31,Hockey,24
2025-03-31,Motorsport,0
2025-03-31,Other,114
2025-03-31,Parlays,0
2025-03-31,Politics,0
2025-03-31,Rugby,0
2025-03-31,Soccer,87
2025-03-31,Tennis,0
2025-04-01,Baseball,0
2025-04-01,Basketball (college),769
2025-04-01,Basketball (pro),1215
2025-04-01,Combat sports,0
2025-04-01,Companies,0
2025-04-01,Crypto,0
2025-04-01,Football,0
2025-04-01,Golf,0
2025-04-01,Hockey,24
2025-04-01,Motorsport,24
2025-04-01,Other,224
2025-04-01,Parlays,0
2025-04-01,Politics,0
2025-04-01,Rugby,0
2025-04-01,Soccer,68
2025-04-01,Tennis,0
2025-04-02,Baseball,0
2025-04-02,Basketball (college),845
2025-04-02,Basketball (pro),1509
2025-04-02,Combat sports,0
2025-04-02,Companies,0
2025-04-02,Crypto,0
2025-04-02,Football,0
2025-04-02,Golf,14
2025-04-02,Hockey,19
2025-04-02,Motorsport,94
2025-04-02,Other,79
2025-04-02,Parlays,0
2025-04-02,Politics,0
2025-04-02,Rugby,0
2025-04-02,Soccer,63
2025-04-02,Tennis,0
2025-04-03,Baseball,0
2025-04-03,Basketball (college),482
2025-04-03,Basketball (pro),1405
2025-04-03,Combat sports,0
2025-04-03,Companies,0
2025-04-03,Crypto,0
2025-04-03,Football,0
2025-04-03,Golf,11
2025-04-03,Hockey,57
2025-04-03,Motorsport,0
2025-04-03,Other,47
2025-04-03,Parlays,0
2025-04-03,Politics,0
2025-04-03,Rugby,0
2025-04-03,Soccer,52
2025-04-03,Tennis,0
2025-04-04,Baseball,0
2025-04-04,Basketball (college),780
2025-04-04,Basketball (pro),1330
2025-04-04,Combat sports,0
2025-04-04,Companies,0
2025-04-04,Crypto,0
2025-04-04,Football,0
2025-04-04,Golf,21
2025-04-04,Hockey,46
2025-04-04,Motorsport,20
2025-04-04,Other,56
2025-04-04,Parlays,0
2025-04-04,Politics,0
2025-04-04,Rugby,0
2025-04-04,Soccer,57
2025-04-04,Tennis,0
2025-04-07,Baseball,0
2025-04-07,Basketball (college),2301
2025-04-07,Basketball (pro),4474
2025-04-07,Combat sports,0
2025-04-07,Companies,0
2025-04-07,Crypto,0
2025-04-07,Football,0
2025-04-07,Golf,15
2025-04-07,Hockey,36
2025-04-07,Motorsport,3
2025-04-07,Other,0
2025-04-07,Parlays,0
2025-04-07,Politics,0
2025-04-07,Rugby,0
2025-04-07,Soccer,87
2025-04-07,Tennis,0
2025-04-08,Baseball,0
2025-04-08,Basketball (college),2238
2025-04-08,Basketball (pro),3499
2025-04-08,Combat sports,0
2025-04-08,Companies,0
2025-04-08,Crypto,0
2025-04-08,Football,0
2025-04-08,Golf,39
2025-04-08,Hockey,99
2025-04-08,Motorsport,4
2025-04-08,Other,0
2025-04-08,Parlays,0
2025-04-08,Politics,0
2025-04-08,Rugby,0
2025-04-08,Soccer,419
2025-04-08,Tennis,0
2025-04-09,Baseball,0
2025-04-09,Basketball (college),0
2025-04-09,Basketball (pro),4107
2025-04-09,Combat sports,0
2025-04-09,Companies,0
2025-04-09,Crypto,0
2025-04-09,Football,0
2025-04-09,Golf,361
2025-04-09,Hockey,45
2025-04-09,Motorsport,7
2025-04-09,Other,0
2025-04-09,Parlays,0
2025-04-09,Politics,0
2025-04-09,Rugby,0
2025-04-09,Soccer,305
2025-04-09,Tennis,0
2025-04-10,Baseball,0
2025-04-10,Basketball (college),0
2025-04-10,Basketball (pro),4233
2025-04-10,Combat sports,0
2025-04-10,Companies,0
2025-04-10,Crypto,0
2025-04-10,Football,0
2025-04-10,Golf,692
2025-04-10,Hockey,41
2025-04-10,Motorsport,21
2025-04-10,Other,0
2025-04-10,Parlays,0
2025-04-10,Politics,0
2025-04-10,Rugby,0
2025-04-10,Soccer,224
2025-04-10,Tennis,0
2025-04-11,Baseball,0
2025-04-11,Basketball (college),0
2025-04-11,Basketball (pro),3400
2025-04-11,Combat sports,0
2025-04-11,Companies,0
2025-04-11,Crypto,0
2025-04-11,Football,0
2025-04-11,Golf,348
2025-04-11,Hockey,54
2025-04-11,Motorsport,6
2025-04-11,Other,0
2025-04-11,Parlays,0
2025-04-11,Politics,0
2025-04-11,Rugby,0
2025-04-11,Soccer,104
2025-04-11,Tennis,0
2025-04-14,Baseball,0
2025-04-14,Basketball (college),0
2025-04-14,Basketball (pro),996
2025-04-14,Combat sports,0
2025-04-14,Companies,0
2025-04-14,Crypto,0
2025-04-14,Football,0
2025-04-14,Golf,448
2025-04-14,Hockey,160
2025-04-14,Motorsport,37
2025-04-14,Other,0
2025-04-14,Parlays,0
2025-04-14,Politics,0
2025-04-14,Rugby,0
2025-04-14,Soccer,185
2025-04-14,Tennis,0
2025-04-15,Baseball,0
2025-04-15,Basketball (college),0
2025-04-15,Basketball (pro),1602
2025-04-15,Combat sports,0
2025-04-15,Companies,0
2025-04-15,Crypto,0
2025-04-15,Football,0
2025-04-15,Golf,0
2025-04-15,Hockey,212
2025-04-15,Motorsport,47
2025-04-15,Other,0
2025-04-15,Parlays,0
2025-04-15,Politics,0
2025-04-15,Rugby,0
2025-04-15,Soccer,355
2025-04-15,Tennis,0
2025-04-16,Baseball,0
2025-04-16,Basketball (college),0
2025-04-16,Basketball (pro),3825
2025-04-16,Combat sports,0
2025-04-16,Companies,0
2025-04-16,Crypto,0
2025-04-16,Football,0
2025-04-16,Golf,0
2025-04-16,Hockey,132
2025-04-16,Motorsport,32
2025-04-16,Other,0
2025-04-16,Parlays,0
2025-04-16,Politics,0
2025-04-16,Rugby,0
2025-04-16,Soccer,406
2025-04-16,Tennis,0
2025-04-17,Baseball,0
2025-04-17,Basketball (college),0
2025-04-17,Basketball (pro),2804
2025-04-17,Combat sports,0
2025-04-17,Companies,0
2025-04-17,Crypto,0
2025-04-17,Football,0
2025-04-17,Golf,0
2025-04-17,Hockey,154
2025-04-17,Motorsport,17
2025-04-17,Other,0
2025-04-17,Parlays,0
2025-04-17,Politics,0
2025-04-17,Rugby,0
2025-04-17,Soccer,163
2025-04-17,Tennis,0
2025-04-18,Baseball,0
2025-04-18,Basketball (college),0
2025-04-18,Basketball (pro),1751
2025-04-18,Combat sports,0
2025-04-18,Companies,0
2025-04-18,Crypto,0
2025-04-18,Football,0
2025-04-18,Golf,0
2025-04-18,Hockey,257
2025-04-18,Motorsport,15
2025-04-18,Other,0
2025-04-18,Parlays,0
2025-04-18,Politics,0
2025-04-18,Rugby,0
2025-04-18,Soccer,156
2025-04-18,Tennis,0
2025-04-21,Baseball,0
2025-04-21,Basketball (college),0
2025-04-21,Basketball (pro),3374
2025-04-21,Combat sports,0
2025-04-21,Companies,0
2025-04-21,Crypto,0
2025-04-21,Football,0
2025-04-21,Golf,0
2025-04-21,Hockey,1482
2025-04-21,Motorsport,43
2025-04-21,Other,0
2025-04-21,Parlays,0
2025-04-21,Politics,0
2025-04-21,Rugby,0
2025-04-21,Soccer,218
2025-04-21,Tennis,0
2025-04-22,Baseball,0
2025-04-22,Basketball (college),0
2025-04-22,Basketball (pro),3841
2025-04-22,Combat sports,0
2025-04-22,Companies,0
2025-04-22,Crypto,0
2025-04-22,Football,0
2025-04-22,Golf,0
2025-04-22,Hockey,1577
2025-04-22,Motorsport,14
2025-04-22,Other,0
2025-04-22,Parlays,0
2025-04-22,Politics,0
2025-04-22,Rugby,0
2025-04-22,Soccer,158
2025-04-22,Tennis,0
2025-04-23,Baseball,0
2025-04-23,Basketball (college),0
2025-04-23,Basketball (pro),4305
2025-04-23,Combat sports,0
2025-04-23,Companies,0
2025-04-23,Crypto,0
2025-04-23,Football,0
2025-04-23,Golf,0
2025-04-23,Hockey,1871
2025-04-23,Motorsport,44
2025-04-23,Other,0
2025-04-23,Parlays,0
2025-04-23,Politics,0
2025-04-23,Rugby,0
2025-04-23,Soccer,101
2025-04-23,Tennis,0
2025-04-24,Baseball,0
2025-04-24,Basketball (college),0
2025-04-24,Basketball (pro),3947
2025-04-24,Combat sports,0
2025-04-24,Companies,0
2025-04-24,Crypto,0
2025-04-24,Football,0
2025-04-24,Golf,0
2025-04-24,Hockey,1287
2025-04-24,Motorsport,2
2025-04-24,Other,0
2025-04-24,Parlays,0
2025-04-24,Politics,0
2025-04-24,Rugby,0
2025-04-24,Soccer,125
2025-04-24,Tennis,0
2025-04-25,Baseball,0
2025-04-25,Basketball (college),0
2025-04-25,Basketball (pro),4884
2025-04-25,Combat sports,0
2025-04-25,Companies,0
2025-04-25,Crypto,0
2025-04-25,Football,0
2025-04-25,Golf,0
2025-04-25,Hockey,507
2025-04-25,Motorsport,11
2025-04-25,Other,0
2025-04-25,Parlays,0
2025-04-25,Politics,0
2025-04-25,Rugby,0
2025-04-25,Soccer,102
2025-04-25,Tennis,0
2025-04-28,Baseball,0
2025-04-28,Basketball (college),0
2025-04-28,Basketball (pro),4499
2025-04-28,Combat sports,0
2025-04-28,Companies,0
2025-04-28,Crypto,0
2025-04-28,Football,0
2025-04-28,Golf,0
2025-04-28,Hockey,1691
2025-04-28,Motorsport,52
2025-04-28,Other,0
2025-04-28,Parlays,0
2025-04-28,Politics,0
2025-04-28,Rugby,0
2025-04-28,Soccer,115
2025-04-28,Tennis,0
2025-04-29,Baseball,0
2025-04-29,Basketball (college),0
2025-04-29,Basketball (pro),4508
2025-04-29,Combat sports,0
2025-04-29,Companies,0
2025-04-29,Crypto,0
2025-04-29,Football,0
2025-04-29,Golf,0
2025-04-29,Hockey,1705
2025-04-29,Motorsport,15
2025-04-29,Other,0
2025-04-29,Parlays,0
2025-04-29,Politics,0
2025-04-29,Rugby,0
2025-04-29,Soccer,449
2025-04-29,Tennis,0
2025-04-30,Baseball,0
2025-04-30,Basketball (college),0
2025-04-30,Basketball (pro),5177
2025-04-30,Combat sports,0
2025-04-30,Companies,0
2025-04-30,Crypto,0
2025-04-30,Football,0
2025-04-30,Golf,0
2025-04-30,Hockey,1634
2025-04-30,Motorsport,13
2025-04-30,Other,0
2025-04-30,Parlays,0
2025-04-30,Politics,0
2025-04-30,Rugby,0
2025-04-30,Soccer,335
2025-04-30,Tennis,0
2025-05-01,Baseball,0
2025-05-01,Basketball (college),0
2025-05-01,Basketball (pro),6777
2025-05-01,Combat sports,0
2025-05-01,Companies,0
2025-05-01,Crypto,0
2025-05-01,Football,0
2025-05-01,Golf,0
2025-05-01,Hockey,1290
2025-05-01,Motorsport,16
2025-05-01,Other,0
2025-05-01,Parlays,0
2025-05-01,Politics,0
2025-05-01,Rugby,0
2025-05-01,Soccer,119
2025-05-01,Tennis,0
2025-05-02,Baseball,0
2025-05-02,Basketball (college),0
2025-05-02,Basketball (pro),4234
2025-05-02,Combat sports,0
2025-05-02,Companies,0
2025-05-02,Crypto,0
2025-05-02,Football,0
2025-05-02,Golf,0
2025-05-02,Hockey,1398
2025-05-02,Motorsport,78
2025-05-02,Other,0
2025-05-02,Parlays,0
2025-05-02,Politics,0
2025-05-02,Rugby,0
2025-05-02,Soccer,107
2025-05-02,Tennis,0
2025-05-05,Baseball,0
2025-05-05,Basketball (college),0
2025-05-05,Basketball (pro),7642
2025-05-05,Combat sports,0
2025-05-05,Companies,0
2025-05-05,Crypto,0
2025-05-05,Football,0
2025-05-05,Golf,0
2025-05-05,Hockey,1609
2025-05-05,Motorsport,56
2025-05-05,Other,0
2025-05-05,Parlays,0
2025-05-05,Politics,0
2025-05-05,Rugby,0
2025-05-05,Soccer,155
2025-05-05,Tennis,0
2025-05-06,Baseball,0
2025-05-06,Basketball (college),0
2025-05-06,Basketball (pro),7026
2025-05-06,Combat sports,0
2025-05-06,Companies,0
2025-05-06,Crypto,0
2025-05-06,Football,0
2025-05-06,Golf,0
2025-05-06,Hockey,1030
2025-05-06,Motorsport,13
2025-05-06,Other,0
2025-05-06,Parlays,0
2025-05-06,Politics,0
2025-05-06,Rugby,0
2025-05-06,Soccer,505
2025-05-06,Tennis,0
2025-05-07,Baseball,0
2025-05-07,Basketball (college),0
2025-05-07,Basketball (pro),9142
2025-05-07,Combat sports,0
2025-05-07,Companies,0
2025-05-07,Crypto,0
2025-05-07,Football,0
2025-05-07,Golf,0
2025-05-07,Hockey,1592
2025-05-07,Motorsport,23
2025-05-07,Other,0
2025-05-07,Parlays,0
2025-05-07,Politics,0
2025-05-07,Rugby,0
2025-05-07,Soccer,549
2025-05-07,Tennis,0
2025-05-08,Baseball,0
2025-05-08,Basketball (college),0
2025-05-08,Basketball (pro),7951
2025-05-08,Combat sports,0
2025-05-08,Companies,0
2025-05-08,Crypto,0
2025-05-08,Football,0
2025-05-08,Golf,0
2025-05-08,Hockey,2368
2025-05-08,Motorsport,32
2025-05-08,Other,0
2025-05-08,Parlays,0
2025-05-08,Politics,0
2025-05-08,Rugby,0
2025-05-08,Soccer,108
2025-05-08,Tennis,0
2025-05-09,Baseball,0
2025-05-09,Basketball (college),0
2025-05-09,Basketball (pro),4989
2025-05-09,Combat sports,0
2025-05-09,Companies,0
2025-05-09,Crypto,0
2025-05-09,Football,0
2025-05-09,Golf,0
2025-05-09,Hockey,2232
2025-05-09,Motorsport,24
2025-05-09,Other,0
2025-05-09,Parlays,0
2025-05-09,Politics,0
2025-05-09,Rugby,0
2025-05-09,Soccer,95
2025-05-09,Tennis,0
2025-05-12,Baseball,0
2025-05-12,Basketball (college),0
2025-05-12,Basketball (pro),5944
2025-05-12,Combat sports,0
2025-05-12,Companies,0
2025-05-12,Crypto,0
2025-05-12,Football,0
2025-05-12,Golf,0
2025-05-12,Hockey,1577
2025-05-12,Motorsport,107
2025-05-12,Other,0
2025-05-12,Parlays,0
2025-05-12,Politics,7
2025-05-12,Rugby,0
2025-05-12,Soccer,43
2025-05-12,Tennis,0
2025-05-13,Baseball,0
2025-05-13,Basketball (college),0
2025-05-13,Basketball (pro),26683
2025-05-13,Combat sports,0
2025-05-13,Companies,0
2025-05-13,Crypto,0
2025-05-13,Football,0
2025-05-13,Golf,0
2025-05-13,Hockey,1733
2025-05-13,Motorsport,22
2025-05-13,Other,0
2025-05-13,Parlays,0
2025-05-13,Politics,1472
2025-05-13,Rugby,0
2025-05-13,Soccer,35
2025-05-13,Tennis,0
2025-05-14,Baseball,0
2025-05-14,Basketball (college),0
2025-05-14,Basketball (pro),91532
2025-05-14,Combat sports,0
2025-05-14,Companies,0
2025-05-14,Crypto,0
2025-05-14,Football,0
2025-05-14,Golf,1173
2025-05-14,Hockey,4092
2025-05-14,Motorsport,44
2025-05-14,Other,0
2025-05-14,Parlays,0
2025-05-14,Politics,2039
2025-05-14,Rugby,0
2025-05-14,Soccer,49
2025-05-14,Tennis,0
2025-05-15,Baseball,0
2025-05-15,Basketball (college),0
2025-05-15,Basketball (pro),56798
2025-05-15,Combat sports,0
2025-05-15,Companies,0
2025-05-15,Crypto,0
2025-05-15,Football,0
2025-05-15,Golf,7183
2025-05-15,Hockey,14816
2025-05-15,Motorsport,76
2025-05-15,Other,0
2025-05-15,Parlays,0
2025-05-15,Politics,1754
2025-05-15,Rugby,0
2025-05-15,Soccer,84
2025-05-15,Tennis,0
2025-05-16,Baseball,0
2025-05-16,Basketball (college),0
2025-05-16,Basketball (pro),43117
2025-05-16,Combat sports,0
2025-05-16,Companies,0
2025-05-16,Crypto,0
2025-05-16,Football,0
2025-05-16,Golf,2787
2025-05-16,Hockey,11035
2025-05-16,Motorsport,121
2025-05-16,Other,0
2025-05-16,Parlays,0
2025-05-16,Politics,707
2025-05-16,Rugby,0
2025-05-16,Soccer,54
2025-05-16,Tennis,0
2025-05-19,Baseball,0
2025-05-19,Basketball (college),0
2025-05-19,Basketball (pro),4624
2025-05-19,Combat sports,0
2025-05-19,Companies,0
2025-05-19,Crypto,0
2025-05-19,Football,0
2025-05-19,Golf,826
2025-05-19,Hockey,11918
2025-05-19,Motorsport,16
2025-05-19,Other,0
2025-05-19,Parlays,0
2025-05-19,Politics,444
2025-05-19,Rugby,0
2025-05-19,Soccer,129
2025-05-19,Tennis,360
2025-05-20,Baseball,0
2025-05-20,Basketball (college),0
2025-05-20,Basketball (pro),14122
2025-05-20,Combat sports,0
2025-05-20,Companies,0
2025-05-20,Crypto,0
2025-05-20,Football,0
2025-05-20,Golf,0
2025-05-20,Hockey,2873
2025-05-20,Motorsport,19
2025-05-20,Other,0
2025-05-20,Parlays,0
2025-05-20,Politics,1061
2025-05-20,Rugby,0
2025-05-20,Soccer,94
2025-05-20,Tennis,317
2025-05-21,Baseball,0
2025-05-21,Basketball (college),0
2025-05-21,Basketball (pro),35796
2025-05-21,Combat sports,0
2025-05-21,Companies,0
2025-05-21,Crypto,0
2025-05-21,Football,0
2025-05-21,Golf,0
2025-05-21,Hockey,10028
2025-05-21,Motorsport,53
2025-05-21,Other,0
2025-05-21,Parlays,0
2025-05-21,Politics,1520
2025-05-21,Rugby,0
2025-05-21,Soccer,702
2025-05-21,Tennis,356
2025-05-22,Baseball,0
2025-05-22,Basketball (college),0
2025-05-22,Basketball (pro),38096
2025-05-22,Combat sports,0
2025-05-22,Companies,0
2025-05-22,Crypto,0
2025-05-22,Football,0
2025-05-22,Golf,0
2025-05-22,Hockey,11366
2025-05-22,Motorsport,133
2025-05-22,Other,0
2025-05-22,Parlays,0
2025-05-22,Politics,1219
2025-05-22,Rugby,0
2025-05-22,Soccer,102
2025-05-22,Tennis,538
2025-05-23,Baseball,0
2025-05-23,Basketball (college),0
2025-05-23,Basketball (pro),41333
2025-05-23,Combat sports,0
2025-05-23,Companies,0
2025-05-23,Crypto,0
2025-05-23,Football,0
2025-05-23,Golf,0
2025-05-23,Hockey,7974
2025-05-23,Motorsport,225
2025-05-23,Other,0
2025-05-23,Parlays,0
2025-05-23,Politics,955
2025-05-23,Rugby,0
2025-05-23,Soccer,48
2025-05-23,Tennis,173
2025-05-26,Baseball,0
2025-05-26,Basketball (college),0
2025-05-26,Basketball (pro),48093
2025-05-26,Combat sports,0
2025-05-26,Companies,0
2025-05-26,Crypto,0
2025-05-26,Football,0
2025-05-26,Golf,0
2025-05-26,Hockey,5671
2025-05-26,Motorsport,18
2025-05-26,Other,0
2025-05-26,Parlays,0
2025-05-26,Politics,687
2025-05-26,Rugby,0
2025-05-26,Soccer,54
2025-05-26,Tennis,628
2025-05-27,Baseball,0
2025-05-27,Basketball (college),0
2025-05-27,Basketball (pro),37005
2025-05-27,Combat sports,0
2025-05-27,Companies,0
2025-05-27,Crypto,0
2025-05-27,Football,0
2025-05-27,Golf,0
2025-05-27,Hockey,10417
2025-05-27,Motorsport,13
2025-05-27,Other,0
2025-05-27,Parlays,0
2025-05-27,Politics,2072
2025-05-27,Rugby,0
2025-05-27,Soccer,44
2025-05-27,Tennis,4017
2025-05-28,Baseball,0
2025-05-28,Basketball (college),0
2025-05-28,Basketball (pro),48178
2025-05-28,Combat sports,0
2025-05-28,Companies,0
2025-05-28,Crypto,0
2025-05-28,Football,0
2025-05-28,Golf,66
2025-05-28,Hockey,9640
2025-05-28,Motorsport,6
2025-05-28,Other,0
2025-05-28,Parlays,0
2025-05-28,Politics,1126
2025-05-28,Rugby,0
2025-05-28,Soccer,29
2025-05-28,Tennis,1026
2025-05-29,Baseball,793
2025-05-29,Basketball (college),0
2025-05-29,Basketball (pro),41883
2025-05-29,Combat sports,0
2025-05-29,Companies,0
2025-05-29,Crypto,0
2025-05-29,Football,0
2025-05-29,Golf,173
2025-05-29,Hockey,15858
2025-05-29,Motorsport,314
2025-05-29,Other,0
2025-05-29,Parlays,0
2025-05-29,Politics,1327
2025-05-29,Rugby,0
2025-05-29,Soccer,208
2025-05-29,Tennis,451
2025-05-30,Baseball,852
2025-05-30,Basketball (college),0
2025-05-30,Basketball (pro),30306
2025-05-30,Combat sports,0
2025-05-30,Companies,0
2025-05-30,Crypto,0
2025-05-30,Football,0
2025-05-30,Golf,377
2025-05-30,Hockey,6080
2025-05-30,Motorsport,164
2025-05-30,Other,0
2025-05-30,Parlays,0
2025-05-30,Politics,1325
2025-05-30,Rugby,0
2025-05-30,Soccer,181
2025-05-30,Tennis,739
2025-06-02,Baseball,570
2025-06-02,Basketball (college),0
2025-06-02,Basketball (pro),957
2025-06-02,Combat sports,0
2025-06-02,Companies,0
2025-06-02,Crypto,0
2025-06-02,Football,0
2025-06-02,Golf,472
2025-06-02,Hockey,1058
2025-06-02,Motorsport,19
2025-06-02,Other,0
2025-06-02,Parlays,0
2025-06-02,Politics,3599
2025-06-02,Rugby,0
2025-06-02,Soccer,0
2025-06-02,Tennis,1012
2025-06-03,Baseball,904
2025-06-03,Basketball (college),0
2025-06-03,Basketball (pro),4603
2025-06-03,Combat sports,0
2025-06-03,Companies,0
2025-06-03,Crypto,0
2025-06-03,Football,0
2025-06-03,Golf,522
2025-06-03,Hockey,4266
2025-06-03,Motorsport,13
2025-06-03,Other,0
2025-06-03,Parlays,0
2025-06-03,Politics,4153
2025-06-03,Rugby,0
2025-06-03,Soccer,0
2025-06-03,Tennis,1124
2025-06-04,Baseball,341
2025-06-04,Basketball (college),0
2025-06-04,Basketball (pro),6643
2025-06-04,Combat sports,0
2025-06-04,Companies,0
2025-06-04,Crypto,0
2025-06-04,Football,0
2025-06-04,Golf,263
2025-06-04,Hockey,6010
2025-06-04,Motorsport,30
2025-06-04,Other,0
2025-06-04,Parlays,0
2025-06-04,Politics,4572
2025-06-04,Rugby,0
2025-06-04,Soccer,0
2025-06-04,Tennis,786
2025-06-05,Baseball,352
2025-06-05,Basketball (college),0
2025-06-05,Basketball (pro),13567
2025-06-05,Combat sports,0
2025-06-05,Companies,0
2025-06-05,Crypto,0
2025-06-05,Football,0
2025-06-05,Golf,298
2025-06-05,Hockey,12086
2025-06-05,Motorsport,9
2025-06-05,Other,0
2025-06-05,Parlays,0
2025-06-05,Politics,3744
2025-06-05,Rugby,0
2025-06-05,Soccer,0
2025-06-05,Tennis,3436
2025-06-06,Baseball,522
2025-06-06,Basketball (college),0
2025-06-06,Basketball (pro),35261
2025-06-06,Combat sports,0
2025-06-06,Companies,0
2025-06-06,Crypto,0
2025-06-06,Football,0
2025-06-06,Golf,332
2025-06-06,Hockey,5846
2025-06-06,Motorsport,20
2025-06-06,Other,0
2025-06-06,Parlays,0
2025-06-06,Politics,5570
2025-06-06,Rugby,0
2025-06-06,Soccer,0
2025-06-06,Tennis,1788
2025-06-09,Baseball,378
2025-06-09,Basketball (college),0
2025-06-09,Basketball (pro),35957
2025-06-09,Combat sports,0
2025-06-09,Companies,0
2025-06-09,Crypto,0
2025-06-09,Football,0
2025-06-09,Golf,785
2025-06-09,Hockey,5531
2025-06-09,Motorsport,72
2025-06-09,Other,0
2025-06-09,Parlays,0
2025-06-09,Politics,6686
2025-06-09,Rugby,0
2025-06-09,Soccer,0
2025-06-09,Tennis,0
2025-06-10,Baseball,369
2025-06-10,Basketball (college),0
2025-06-10,Basketball (pro),11715
2025-06-10,Combat sports,0
2025-06-10,Companies,0
2025-06-10,Crypto,0
2025-06-10,Football,0
2025-06-10,Golf,1829
2025-06-10,Hockey,10335
2025-06-10,Motorsport,36
2025-06-10,Other,0
2025-06-10,Parlays,0
2025-06-10,Politics,5090
2025-06-10,Rugby,0
2025-06-10,Soccer,0
2025-06-10,Tennis,0
2025-06-11,Baseball,659
2025-06-11,Basketball (college),0
2025-06-11,Basketball (pro),9618
2025-06-11,Combat sports,0
2025-06-11,Companies,0
2025-06-11,Crypto,0
2025-06-11,Football,0
2025-06-11,Golf,2221
2025-06-11,Hockey,1655
2025-06-11,Motorsport,17
2025-06-11,Other,0
2025-06-11,Parlays,0
2025-06-11,Politics,4965
2025-06-11,Rugby,0
2025-06-11,Soccer,0
2025-06-11,Tennis,0
2025-06-12,Baseball,660
2025-06-12,Basketball (college),0
2025-06-12,Basketball (pro),35424
2025-06-12,Combat sports,0
2025-06-12,Companies,0
2025-06-12,Crypto,0
2025-06-12,Football,0
2025-06-12,Golf,4613
2025-06-12,Hockey,6279
2025-06-12,Motorsport,53
2025-06-12,Other,0
2025-06-12,Parlays,0
2025-06-12,Politics,9030
2025-06-12,Rugby,0
2025-06-12,Soccer,0
